x_position,intensity_no_detector,intensity_with_detector,intensity_slit1,intensity_slit2
5.68,1.2180950611000458e-05,4.9179585730784606e-05,3.3633300041868705e-05,1.5546285688915904e-05
5.76,1.227635192462499e-05,4.95617008697121e-05,3.389580799842506e-05,1.5665892871287045e-05
5.84,1.2372516397894236e-05,4.994684280559861e-05,3.416040681649803e-05,1.578643598910058e-05
5.92,1.2469450294882763e-05,5.0335036081558136e-05,3.442711356481054e-05,1.5907922516747602e-05
6.0,1.2567159932718804e-05,5.072630544545109e-05,3.469594545565866e-05,1.603035998979243e-05
6.08,1.2665651682051174e-05,5.112067585165247e-05,3.496691984616415e-05,1.6153756005488313e-05
6.16,1.2764931967520303e-05,5.151817246283572e-05,3.524005423953812e-05,1.6278118223297595e-05
6.24,1.2865007268233556e-05,5.1918820651772517e-05,3.551536628635603e-05,1.640345436541649e-05
6.32,1.2965884118245139e-05,5.23226460031492e-05,3.5792873785844765e-05,1.652977221730443e-05
6.4,1.306756910704018e-05,5.272967431539885e-05,3.607259468718093e-05,1.665707962821792e-05
6.48,1.3170068880023595e-05,5.3139931602550854e-05,3.6354547090801614e-05,1.678538451174924e-05
6.5600000000000005,1.3273390139013082e-05,5.355344409609627e-05,3.6638749249726454e-05,1.6914694846369815e-05
6.640000000000001,1.3377539642736968e-05,5.397023824687048e-05,3.692521957089223e-05,1.7045018675978248e-05
6.72,1.3482524207336609e-05,5.439034072695287e-05,3.7213976616499684e-05,1.7176364110453186e-05
6.8,1.3588350706873257e-05,5.481377843158337e-05,3.750503910537219e-05,1.7308739326211188e-05
6.88,1.3695026073839826e-05,5.524057848109658e-05,3.77984259143274e-05,1.7442152566769182e-05
6.96,1.3802557299677344e-05,5.567076822287338e-05,3.809415607956123e-05,1.757661214331215e-05
7.04,1.3910951435296071e-05,5.610437523331006e-05,3.839224879804439e-05,1.7712126435265665e-05
7.12,1.402021559160155e-05,5.654142731980509e-05,3.869272342893178e-05,1.784870389087331e-05
7.2,1.4130356940025583e-05,5.6981952522764645e-05,3.899559949498513e-05,1.7986353027779515e-05
7.28,1.424138271306204e-05,5.7425979117625295e-05,3.930089668400819e-05,1.8125082433617102e-05
7.36,1.4353300204807622e-05,5.7873535616895786e-05,3.9608634850295405e-05,1.8264900766600378e-05
7.44,1.4466116771507694e-05,5.8324650772216815e-05,3.9918834016093695e-05,1.840581675612312e-05
7.5200000000000005,1.4579839832107302e-05,5.877935357644003e-05,4.023151437307804e-05,1.8547839203361988e-05
7.6000000000000005,1.469447686880702e-05,5.92376732657253e-05,4.054669628384003e-05,1.869097698188527e-05
7.68,1.4810035427624276e-05,5.969963932165747e-05,4.086440028339067e-05,1.88352390382668e-05
7.76,1.4926523118959753e-05,6.0165281473382326e-05,4.1184647080676785e-05,1.898063439270554e-05
7.84,1.5043947618168967e-05,6.0634629699761405e-05,4.1507457560111085e-05,1.912717213965032e-05
7.92,1.516231666613941e-05,6.110771423154738e-05,4.183285278311698e-05,1.927486144843041e-05
8.0,1.52816380698729e-05,6.158456555357843e-05,4.2160853989687054e-05,1.942371156389137e-05
8.08,1.5401919703073417e-05,6.206521440699286e-05,4.2491482599956244e-05,1.9573731807036614e-05
8.16,1.5523169506740364e-05,6.254969179146388e-05,4.2824760215789207e-05,1.972493157567467e-05
8.24,1.564539548976743e-05,6.303802896745474e-05,4.3160708622382635e-05,1.9877320345072107e-05
8.32,1.576860572954714e-05,6.353025745849458e-05,4.349934978988241e-05,2.0030907668612176e-05
8.4,1.5892808372580737e-05,6.402640905347446e-05,4.3840705875015144e-05,2.018570317845932e-05
8.48,1.6018011635094172e-05,6.452651580896535e-05,4.418479922273566e-05,2.0341716586229683e-05
8.56,1.614422380365949e-05,6.50306100515561e-05,4.453165236788884e-05,2.049895768366726e-05
8.64,1.6271453235822415e-05,6.553872438021381e-05,4.488128803688763e-05,2.0657436343326175e-05
8.72,1.6399708360735395e-05,6.605089166866507e-05,4.523372914940591e-05,2.0817162519259163e-05
8.8,1.652899767979685e-05,6.656714506779912e-05,4.558899882008737e-05,2.0978146247711757e-05
8.88,1.6659329767296468e-05,6.708751800809333e-05,4.5947120360270394e-05,2.1140397647822935e-05
8.96,1.6790713271066248e-05,6.761204420206047e-05,4.630811727972852e-05,2.1303926922331953e-05
9.040000000000001,1.692315691313796e-05,6.814075764671852e-05,4.667201328842731e-05,2.1468744358291217e-05
9.120000000000001,1.7056669490406585e-05,6.867369262608292e-05,4.703883229829731e-05,2.1634860327785615e-05
9.200000000000001,1.7191259875300206e-05,6.921088371368241e-05,4.740859842502408e-05,2.180228528865833e-05
9.28,1.7326937016455922e-05,6.975236577509686e-05,4.778133598985392e-05,2.1971029785242947e-05
9.36,1.7463709939402234e-05,7.029817397051904e-05,4.8157069521417025e-05,2.2141104449102017e-05
9.44,1.7601587747248098e-05,7.084834375733995e-05,4.853582375756766e-05,2.2312519999772282e-05
9.52,1.7740579621377925e-05,7.140291089275741e-05,4.89176236472408e-05,2.2485287245516607e-05
9.6,1.788069482215373e-05,7.19619114364091e-05,4.930249435232688e-05,2.2659417084082228e-05
9.68,1.802194268962355e-05,7.252538175302965e-05,4.9690461249563494e-05,2.2834920503466154e-05
9.76,1.816433264423643e-05,7.309335851513194e-05,5.00815499324447e-05,2.301180858268724e-05
9.84,1.8307874187564645e-05,7.366587870571333e-05,5.0475786213148445e-05,2.3190092492564877e-05
9.92,1.845257690303221e-05,7.424297962098673e-05,5.087319612448175e-05,2.3369783496504982e-05
10.0,1.8598450456650703e-05,7.482469887313708e-05,5.127380592184427e-05,2.3550892951292813e-05
10.08,1.8745504597761708e-05,7.541107439310261e-05,5.16776420852098e-05,2.373343230789281e-05
10.16,1.8893749159786422e-05,7.600214443338215e-05,5.208473132112654e-05,2.3917413112255607e-05
10.24,1.904319406098255e-05,7.659794757086861e-05,5.249510056473638e-05,2.4102847006132225e-05
10.32,1.919384930520798e-05,7.719852270970804e-05,5.2908776981812435e-05,2.4289745727895597e-05
10.4,1.9345724982691927e-05,7.780390908418515e-05,5.332578797081591e-05,2.4478121113369244e-05
10.48,1.9498831270813477e-05,7.841414626163622e-05,5.374616116497267e-05,2.466798509666356e-05
10.56,1.9653178434887373e-05,7.902927414538805e-05,5.416992443436863e-05,2.4859349711019414e-05
10.64,1.980877682895723e-05,7.96493329777246e-05,5.4597105888065195e-05,2.505222708965941e-05
10.72,1.9965636896596324e-05,8.02743633428806e-05,5.5027733876234054e-05,2.5246629466646547e-05
10.8,2.0123769171716222e-05,8.090440617006375e-05,5.5461836992313006e-05,2.544256917775074e-05
10.88,2.028318427938261e-05,8.153950273650391e-05,5.589944407518074e-05,2.564005866132317e-05
10.96,2.0443892936639384e-05,8.217969467053115e-05,5.634058421135307e-05,2.5839110459178084e-05
11.040000000000001,2.0605905953340372e-05,8.282502395468248e-05,5.678528673719954e-05,2.6039737217482945e-05
11.120000000000001,2.0769234232988837e-05,8.347553292883643e-05,5.723358124118035e-05,2.6241951687656085e-05
11.200000000000001,2.0933888773585297e-05,8.41312642933783e-05,5.768549756610525e-05,2.6445766727273053e-05
11.28,2.109988066848316e-05,8.47922611123932e-05,5.8141065811412985e-05,2.665119530098022e-05
11.36,2.126722110725275e-05,8.545856681689001e-05,5.860031633547268e-05,2.685825048141733e-05
11.44,2.1435921376553362e-05,8.613022520805452e-05,5.906327975790649e-05,2.7066945450148026e-05
11.52,2.1605992861013796e-05,8.680728046053306e-05,5.9529986961934494e-05,2.727729349859857e-05
11.6,2.1777447044121338e-05,8.748977712574703e-05,6.0000469096741745e-05,2.748930802900528e-05
11.68,2.1950295509119116e-05,8.817776013523779e-05,6.0474757579867387e-05,2.7703002555370394e-05
11.76,2.2124549939912148e-05,8.887127480404306e-05,6.0952884099616685e-05,2.791839070442637e-05
11.84,2.230022212198194e-05,8.957036683410428e-05,6.143488061749529e-05,2.8135486216608998e-05
11.92,2.2477323943310197e-05,9.027508231770689e-05,6.192077937066766e-05,2.8354302947039226e-05
12.0,2.2655867395310928e-05,9.09854677409515e-05,6.241061287443751e-05,2.8574854866513987e-05
12.08,2.2835864573771724e-05,9.17015699872578e-05,6.290441392475224e-05,2.8797156062505552e-05
12.16,2.301732767980426e-05,9.242343634090181e-05,6.34022156007316e-05,2.9021220740170214e-05
12.24,2.320026902080352e-05,9.315111449058555e-05,6.390405126721948e-05,2.9247063223366073e-05
12.32,2.3384701011416574e-05,9.388465253304017e-05,6.440995457736043e-05,2.9474697955679735e-05
12.4,2.3570636174520486e-05,9.462409897666272e-05,6.491995947520033e-05,2.9704139501462383e-05
12.48,2.375808714220996e-05,9.536950274518808e-05,6.543410019831266e-05,2.993540254687542e-05
12.56,2.394706665679394e-05,9.61209131813935e-05,6.595241128044816e-05,3.0168501900945334e-05
12.64,2.413758757180229e-05,9.687838005083895e-05,6.647492755421101e-05,3.040345249662793e-05
12.72,2.4329662853002132e-05,9.764195354564276e-05,6.700168415376023e-05,3.064026939188253e-05
12.8,2.4523305579423658e-05,9.841168428829185e-05,6.753271651753608e-05,3.087896777075577e-05
12.88,2.4718528944396227e-05,9.91876233354883e-05,6.806806039101334e-05,3.111956294447496e-05
12.96,2.4915346256594416e-05,9.996982218203218e-05,6.860775182948054e-05,3.136207035255164e-05
13.040000000000001,2.511377094109393e-05,0.00010075833276474046,6.91518272008454e-05,3.160650556389507e-05
13.120000000000001,2.53138165404379e-05,0.00010155320746640264,6.970032318846713e-05,3.185288427793551e-05
13.200000000000001,2.5515496715713627e-05,0.0001023544991197746,7.025327679401641e-05,3.210122232575819e-05
13.280000000000001,2.57188252476397e-05,0.00010316226101160904,7.081072534036201e-05,3.235153567124702e-05
13.36,2.5923816037663318e-05,0.00010397654688672419,7.1372706474485e-05,3.260384041223919e-05
13.44,2.6130483109068736e-05,0.00010479741095211102,7.19392581704213e-05,3.285815278168973e-05
13.52,2.6338840608096363e-05,0.00010562490788107932,7.25104187322324e-05,3.3114489148846924e-05
13.6,2.6548902805072275e-05,0.00010645909281744227,7.308622679700366e-05,3.337286602043861e-05
13.68,2.676068409554935e-05,0.0001073000213797412,7.36667213378725e-05,3.3633300041868705e-05
13.76,2.697419900145933e-05,0.00010814774966551034,7.425194166708528e-05,3.389580799842506e-05
13.84,2.718946217227556e-05,0.00010900233425558076,7.484192743908272e-05,3.416040681649803e-05
13.92,2.7406488386187823e-05,0.00010986383221842681,7.543671865361627e-05,3.442711356481054e-05
14.0,2.7625292551288185e-05,0.00011073230111455202,7.603635565889336e-05,3.469594545565866e-05
14.08,2.7845889706768547e-05,0.00011160779900091785,7.66408791547537e-05,3.496691984616415e-05
14.16,2.8068295024129634e-05,0.00011249038443541334,7.725033019587522e-05,3.524005423953812e-05
14.24,2.8292523808403078e-05,0.00011338011648136768,7.786475019501166e-05,3.551536628635603e-05
14.32,2.8518591499378998e-05,0.00011427705471210605,7.848418092626128e-05,3.5792873785844765e-05
14.4,2.8746513672863277e-05,0.00011518125921554734,7.91086645283664e-05,3.607259468718093e-05
14.48,2.897630604192162e-05,0.00011609279059884754,7.973824350804592e-05,3.6354547090801614e-05
14.56,2.920798445815315e-05,0.0001170117099930849,8.037296074335844e-05,3.6638749249726454e-05
14.64,2.944156491297626e-05,0.00011793807905799188,8.101285948709964e-05,3.692521957089223e-05
14.72,2.967706353891919e-05,0.00011887195998673078,8.165798337023109e-05,3.7213976616499684e-05
14.8,2.991449661092825e-05,0.00011981341551071478,8.23083764053426e-05,3.750503910537219e-05
14.88,3.0153880547688e-05,0.00012076250890447645,8.296408299014906e-05,3.77984259143274e-05
14.96,3.0395231912954646e-05,0.00012171930399058012,8.36251479110189e-05,3.809415607956123e-05
15.040000000000001,3.063856741689711e-05,0.00012268386514458388,8.429161634653949e-05,3.839224879804439e-05
15.120000000000001,3.08839039174701e-05,0.0001236562573000466,8.49635338711148e-05,3.869272342893178e-05
15.200000000000001,3.113125842176803e-05,0.00012463654595358447,8.564094645859935e-05,3.899559949498513e-05
15.280000000000001,3.138064808742543e-05,0.00012562479716997496,8.632390048596678e-05,3.930089668400819e-05
15.36,3.1632090224011115e-05,0.00012662107758730964,8.701244273701425e-05,3.9608634850295405e-05
15.44,3.1885602294443076e-05,0.00012762545442219686,8.770662040610318e-05,3.9918834016093695e-05
15.52,3.2141201916415726e-05,0.00012863799547501348,8.840648110193542e-05,4.023151437307804e-05
15.6,3.239890686384206e-05,0.00012965876913520745,8.911207285136743e-05,4.054669628384003e-05
15.68,3.2658735068310383e-05,0.0001306878443866511,8.982344410326044e-05,4.086440028339067e-05
15.76,3.292070462054985e-05,0.00013172529081304586,9.054064373236907e-05,4.1184647080676785e-05
15.84,3.3184833771925646e-05,0.0001327711786033785,9.126372104326742e-05,4.1507457560111085e-05
15.92,3.345114093592814e-05,0.0001338255785574299,9.199272577431293e-05,4.183285278311698e-05
16.0,3.371964468969302e-05,0.0001348885620913376,9.272770810165055e-05,4.2160853989687054e-05
16.080000000000002,3.399036377552947e-05,0.00013596020124321038,9.346871864325412e-05,4.2491482599956244e-05
16.16,3.4263317102465116e-05,0.00013704056867879774,9.421580846300854e-05,4.2824760215789207e-05
16.240000000000002,3.4538523747807263e-05,0.0001381297376972144,9.496902907483175e-05,4.3160708622382635e-05
16.32,3.481600295871171e-05,0.0001392277822367183,9.57284324468359e-05,4.349934978988241e-05
16.4,3.5095774153790696e-05,0.00014033477688054667,9.649407100553156e-05,4.384070587501512e-05
16.48,3.5377856924698115e-05,0.00014145079686280637,9.726599764007069e-05,4.418479922273566e-05
16.56,3.566227103776894e-05,0.00014257591807442156,9.804426570653272e-05,4.453165236788884e-05
16.64,3.594903643565211e-05,0.00014371021706914008,9.882892903225244e-05,4.488128803688763e-05
16.72,3.62381732389672e-05,0.000144853771069596,9.962004192019007e-05,4.523372914940591e-05
16.8,3.652970174797695e-05,0.00014600665797343237,0.00010041765915334501,4.558899882008737e-05
16.88,3.6823642444275685e-05,0.00014716895635948215,0.00010122183599921176,4.5947120360270394e-05
16.96,3.712001599249664e-05,0.0001483407454940096,0.00010203262821428108,4.630811727972852e-05
17.04,3.7418843242027826e-05,0.00014952210533701176,0.00010285009204858445,4.667201328842731e-05
17.12,3.7720145228769526e-05,0.00015071311654858157,0.00010367428425028425,4.703883229829731e-05
17.2,3.8023943176868636e-05,0.00015191386049533232,0.00010450526207030823,4.740859842502408e-05
17.28,3.833025850051127e-05,0.0001531244192568843,0.00010534308326703035,4.778133598985392e-05
17.36,3.863911280570898e-05,0.00015434487563241518,0.00010618780611099815,4.8157069521417025e-05
17.44,3.8950527892110665e-05,0.00015557531314727347,0.0001070394893897058,4.853582375756766e-05
17.52,3.926452575483188e-05,0.00015681581605965592,0.0001078981924124151,4.89176236472408e-05
17.6,3.9581128586301586e-05,0.000158066469367352,0.00010876397501502503,4.9302494352326974e-05
17.68,3.9900358778134935e-05,0.0001593273588145503,0.00010963689756498679,4.9690461249563494e-05
17.76,4.022223892300087e-05,0.00016059857089871618,0.00011051702096627147,5.00815499324447e-05
17.84,4.05467918165498e-05,0.00016188019287753148,0.00011140440666438304,5.0475786213148445e-05
17.92,4.0874040459319104e-05,0.0001631723127759062,0.00011229911665142443,5.087319612448175e-05
18.0,4.120400805868274e-05,0.0001644750193930559,0.00011320121347121163,5.127380592184427e-05
18.080000000000002,4.153671803081233e-05,0.0001657884023096494,0.00011411076022443958,5.16776420852098e-05
18.16,4.187219400265952e-05,0.00016711255189502626,0.00011502782057389972,5.208473132112654e-05
18.240000000000002,4.221045981395928e-05,0.00016844755931448525,0.00011595245874974889,5.249510056473638e-05
18.32,4.255153951924444e-05,0.00016979351653664322,0.00011688473955483077,5.2908776981812435e-05
18.400000000000002,4.289545738990849e-05,0.00017115051634086672,0.00011782472837005083,5.332578797081591e-05
18.48,4.3242237916242876e-05,0.0001725186523247771,0.00011877249115980443,5.374616116497267e-05
18.56,4.359190580954138e-05,0.00017389801891182818,0.00011972809447745956,5.416992443436863e-05
18.64,4.3944486004197944e-05,0.0001752887113589589,0.00012069160547089372,5.4597105888065195e-05
18.72,4.430000365983548e-05,0.0001766908257643212,0.00012166309188808714,5.5027733876234054e-05
18.8,4.465848416345429e-05,0.00017810445907508383,0.00012264262208277083,5.5461836992313006e-05
18.88,4.501995313160298e-05,0.00017952970909531246,0.00012363026502013172,5.589944407518074e-05
18.96,4.5384436412573035e-05,0.00018096667449392893,0.00012462609028257587,5.634058421135307e-05
19.04,4.575196008860497e-05,0.00018241545481274672,0.00012563016807554716,5.678528673719954e-05
19.12,4.612255047814785e-05,0.00018387615047458757,0.00012664256923340723,5.723358124118035e-05
19.2,4.649623413809127e-05,0.0001853488627914771,0.00012766336522537186,5.768549756610525e-05
19.28,4.6873037866070966e-05,0.0001868336939729224,0.00012869262816150943,5.8141065811412985e-05
19.36,4.725298870276675e-05,0.00018833074713426988,0.0001297304307987972,5.860031633547268e-05
19.44,4.763611393423523e-05,0.00018984012630514737,0.00013077684654724087,5.906327975790649e-05
19.52,4.802244109426441e-05,0.00019136193643798887,0.00013183194947605437,5.9529986961934494e-05
19.6,4.841199796675067e-05,0.00019289628341664396,0.00013289581431990215,6.000046909674179e-05
19.68,4.880481258811139e-05,0.00019444327406507216,0.00013396851648520477,6.0474757579867387e-05
19.76,4.920091324969006e-05,0.00019600301615612498,0.0001350501320565083,6.0952884099616685e-05
19.84,4.96003285002395e-05,0.0001975756184204127,0.0001361407378029174,6.143488061749529e-05
19.92,5.0003087148377004e-05,0.00019916119055526157,0.00013724041118459392,6.192077937066766e-05
20.0,5.040921826509738e-05,0.00020075984323375898,0.00013834923035932145,6.241061287443751e-05
20.080000000000002,5.081875118630068e-05,0.00020237168811388802,0.00013946727418913578,6.290441392475224e-05
20.16,5.1231715515347775e-05,0.00020399683784775465,0.00014059462224702305,6.34022156007316e-05
20.240000000000002,5.1648141125643694e-05,0.00020563540609090474,0.00014173135482368527,6.390405126721948e-05
20.32,5.206805816323691e-05,0.00020728750751173602,0.00014287755293437558,6.440995457736043e-05
20.400000000000002,5.2491497049478544e-05,0.0002089532578010018,0.00014403329832580146,6.491995947520033e-05
20.48,5.291848848365335e-05,0.00021063277368141232,0.00014519867348309967,6.543410019831266e-05
20.56,5.334906344569406e-05,0.00021232617291732874,0.0001463737616368806,6.595241128044816e-05
20.64,5.378325319889023e-05,0.00021403357432455723,0.0001475586467703462,6.647492755421101e-05
20.72,5.42210892926359e-05,0.00021575509778023864,0.0001487534136264784,6.700168415376023e-05
20.8,5.4662603565205e-05,0.00021749086423283816,0.00014995814771530207,6.753271651753608e-05
20.88,5.510782814655501e-05,0.00021924099571223575,0.0001511729353212224,6.806806039101334e-05
20.96,5.5556795461161683e-05,0.0002210056153399167,0.00015239786351043617,6.860775182948054e-05
21.04,5.600953823087107e-05,0.00022278484733926469,0.00015363302013841928,6.91518272008454e-05
21.12,5.646608947781792e-05,0.0002245788170459585,0.00015487849385749136,6.970032318846713e-05
21.2,5.6926482527313363e-05,0.0002263876509184733,0.00015613437412445688,7.025327679401641e-05
21.28,5.7390751010823914e-05,0.00022821147654868748,0.00015740075120832545,7.081072534036201e-05
21.36,5.785892886894491e-05,0.00023005042267259555,0.00015867771619811055,7.1372706474485e-05
21.44,5.8331050354417265e-05,0.0002319046191811307,0.0001599653610107094,7.19392581704213e-05
21.52,5.880715003517371e-05,0.00023377419713109437,0.00016126377839886197,7.25104187322324e-05
21.6,5.9287262797415777e-05,0.00023565928875619727,0.00016257306195919356,7.308622679700373e-05
21.68,5.977142384873526e-05,0.00023756002747821192,0.00016389330614033942,7.36667213378725e-05
21.76,6.025966872122999e-05,0.00023947654791823815,0.00016522460625115285,7.425194166708528e-05
21.84,6.075203327471709e-05,0.00024140898590808082,0.0001665670584689981,7.484192743908272e-05
21.92,6.124855369991485e-05,0.00024335747850174494,0.00016792075984812868,7.543671865361627e-05
22.0,6.174926652169766e-05,0.0002453221639870465,0.00016928580832815314,7.603635565889336e-05
22.080000000000002,6.225420860237115e-05,0.00024730318189733973,0.00017066230274258602,7.66408791547537e-05
22.16,6.276341714498482e-05,0.0002493006730233648,0.00017205034282748958,7.725033019587522e-05
22.240000000000002,6.327692969667922e-05,0.000251314779425216,0.00017345002923020432,7.786475019501166e-05
22.32,6.379478415206738e-05,0.0002533456444444291,0.0001748614635181678,7.848418092626128e-05
22.400000000000002,6.43170187566544e-05,0.00025539341271619577,0.0001762847481878293,7.910866452836647e-05
22.48,6.484367211029034e-05,0.00025745823018169777,0.00017771998667365186,7.973824350804592e-05
22.56,6.537478317066206e-05,0.0002595402441005706,0.00017916728335721217,8.037296074335844e-05
22.64,6.591039125682042e-05,0.00026163960306349154,0.0001806267435763919,8.101285948709964e-05
22.72,6.645053605274565e-05,0.00026375645700489733,0.00018209847363466624,8.165798337023109e-05
22.8,6.699525761095059e-05,0.0002658909572158317,0.0001835825808104891,8.23083764053426e-05
22.88,6.754459635612165e-05,0.000268043256356924,0.00018507917336677498,8.2964082990149e-05
22.96,6.809859308879896e-05,0.00027021350847149966,0.00018658836056048073,8.36251479110189e-05
23.04,6.865728898909573e-05,0.0002724018689988269,0.0001881102526522874,8.429161634653949e-05
23.12,6.922072562045672e-05,0.00027460849478749697,0.00018964496091638215,8.49635338711148e-05
23.2,6.978894493345728e-05,0.000276833544108943,0.00019119259765034365,8.564094645859935e-05
23.28,7.03619892696427e-05,0.0002790771766710967,0.00019275327618512993,8.632390048596678e-05
23.36,7.09399013654087e-05,0.00028133955363218596,0.0001943271108951717,8.701244273701425e-05
23.44,7.1522724355923e-05,0.00028362083761467375,0.00019591421720857057,8.770662040610318e-05
23.52,7.211050177908958e-05,0.0002859211927193402,0.00019751471161740474,8.840648110193542e-05
23.6,7.270327757955469e-05,0.000288240784539511,0.00019912871168814358,8.911207285136743e-05
23.68,7.330109611275582e-05,0.00029057978017542937,0.00020075633607216891,8.982344410326044e-05
23.76,7.390400214901526e-05,0.00029293834824878107,0.00020239770451641195,9.054064373236914e-05
23.84,7.451204087767557e-05,0.00029531665891736344,0.00020405293787409602,9.126372104326742e-05
23.92,7.512525791128168e-05,0.0002977148838899112,0.00020572215811559828,9.199272577431293e-05
24.0,7.574369928980654e-05,0.00030013319644107246,0.00020740548833942188,9.272770810165055e-05
24.080000000000002,7.636741148492243e-05,0.0003025717714265396,0.00020910305278328548,9.346871864325412e-05
24.16,7.699644140431939e-05,0.00030503078529833935,0.00021081497683533084,9.421580846300854e-05
24.240000000000002,7.763083639606889e-05,0.0003075104161202787,0.00021254138704544695,9.496902907483175e-05
24.32,7.827064425303522e-05,0.000310010843583551,0.00021428241113671508,9.57284324468359e-05
24.400000000000002,7.89159132173348e-05,0.0003125322490225074,0.00021603817801697567,9.649407100553171e-05
24.48,7.956669198484353e-05,0.00031507481543058697,0.00021780881779051627,9.726599764007069e-05
24.560000000000002,8.022302970975281e-05,0.00031763872747641805,0.00021959446176988534,9.804426570653272e-05
24.64,8.088497600917507e-05,0.000320224171520082,0.0002213952424878296,9.882892903225244e-05
24.72,8.155258096779965e-05,0.0003228313356295506,0.00022321129370936056,9.962004192019007e-05
24.8,8.222589514259844e-05,0.000325460409597292,0.00022504275044394695,0.00010041765915334501
24.88,8.290496956758365e-05,0.0003281115849570505,0.0002268897489578387,0.00010122183599921176
24.96,8.358985575861686e-05,0.0003307850550008038,0.00022875242678652274,0.00010203262821428108
25.04,8.428060571826981e-05,0.0003334810147958931,0.00023063092274730864,0.00010285009204858445
25.12,8.497727194074035e-05,0.0003361996612023382,0.00023252537695205394,0.00010367428425028425
25.2,8.567990741681881e-05,0.00033894119289032735,0.0002344359308200191,0.00010450526207030823
25.28,8.638856563891231e-05,0.00034170581035789676,0.0002363627270908664,0.00010534308326703035
25.36,8.710330060612073e-05,0.00034449371594879084,0.0002383059098377927,0.00010618780611099815
25.44,8.782416682937047e-05,0.00034730511387051226,0.00024026562448080645,0.0001070394893897058
25.52,8.855121933660387e-05,0.00035014021021256153,0.00024224201780014644,0.0001078981924124151
25.6,8.928451367802451e-05,0.00035299921296486753,0.0002442352379498425,0.00010876397501502503
25.68,9.002410593140231e-05,0.00035588233203641233,0.00024624543447142555,0.00010963689756498679
25.76,9.077005270743455e-05,0.0003587897792740537,0.00024827275830778225,0.00011051702096627147
25.84,9.152241115516797e-05,0.00036172176848154393,0.0002503173618171609,0.00011140440666438304
25.92,9.22812389674788e-05,0.00036467851543875066,0.00025237939878732624,0.00011229911665142443
26.0,9.3046594386615e-05,0.00036766023792108123,0.0002544590244498696,0.00011320121347121163
26.080000000000002,9.381853620979819e-05,0.000370667155719111,0.0002565563954946714,0.00011411076022443958
26.16,9.459712379488805e-05,0.0003736994906584208,0.0002586716700845211,0.00011502782057389972
26.240000000000002,9.538241706610975e-05,0.00037675746661964367,0.0002608050078698948,0.00011595245874974889
26.32,9.61744765198444e-05,0.00037984130955872486,0.0002629565700038941,0.00011688473955483077
26.400000000000002,9.697336323048339e-05,0.00038295124752739596,0.0002651265191573451,0.00011782472837005083
26.48,9.777913885634866e-05,0.00038608751069386807,0.0002673150195340636,0.00011877249115980443
26.560000000000002,9.859186564567727e-05,0.0003892503313637427,0.00026952223688628317,0.00011972809447745956
26.64,9.941160644267466e-05,0.0003924399440011489,0.0002717483385302552,0.00012069160547089372
26.72,0.00010023842469363269,0.00039565658525010113,0.000273993493362014,0.00012166309188808714
26.8,0.00010107238445311776,0.0003989004939560874,0.00027625787187331657,0.00012264262208277083
26.88,0.00010191355039022802,0.00040217191118788946,0.00027854164616775774,0.00012363026502013172
26.96,0.00010276198779491828,0.00040547108025963175,0.0002808449899770559,0.00012462609028257587
27.04,0.00010361776258439868,0.00040879824675306973,0.0002831680786775226,0.00012563016807554716
27.12,0.00010448094130960248,0.00041215365854011595,0.0002855110893067087,0.00012664256923340723
27.2,0.00010535159116172789,0.00041553756580560625,0.0002878742005802344,0.00012766336522537186
27.28,0.00010622977997885363,0.00041895022107031247,0.00029025759290880304,0.00012869262816150943
27.36,0.00010711557625261845,0.0004223918792141989,0.00029266144841540165,0.0001297304307987972
27.44,0.00010800904913500989,0.00042586279749993273,0.00029508595095269186,0.00013077684654724087
27.52,0.00010891026844517253,0.00042936323559664375,0.0002975312861205894,0.00013183194947605437
27.6,0.00010981930467634215,0.00043289345560394113,0.000299997641284039,0.00013289581431990215
27.68,0.0001107362290028453,0.00043645372207619,0.0003024852055909853,0.00013396851648520477
27.76,0.00011166111328716929,0.00044004430204704883,0.0003049941699905405,0.0001350501320565083
27.84,0.0001125940300870971,0.0004436654650542721,0.0003075247272513547,0.0001361407378029174
27.92,0.00011353505266298286,0.0004473174831647802,0.00031007707198018626,0.00013724041118459392
28.0,0.00011448425498502871,0.00045100063100000313,0.00031265140064068165,0.00013834923035932145
28.080000000000002,0.00011544171174070069,0.0004547151857614949,0.0003152479115723591,0.00013946727418913578
28.16,0.00011640749834222896,0.00045846142725682883,0.0003178668050098058,0.00014059462224702305
28.240000000000002,0.00011738169093414386,0.0004622396379257726,0.00032050828310208735,0.00014173135482368527
28.32,0.00011836436640095581,0.000466050102866746,0.0003231725499323704,0.00014287755293437558
28.400000000000002,0.00011935560237488901,0.00046989310986357086,0.0003258598115377694,0.00014403329832580146
28.48,0.00012035547724371339,0.0004737689494125065,0.00032857027592940685,0.00014519867348309967
28.560000000000002,0.00012136407015865521,0.00047767791474958427,0.00033130415311270365,0.0001463737616368806
28.64,0.00012238146104243372,0.0004816203018782379,0.0003340616551078917,0.0001475586467703462
28.72,0.0001234077305973269,0.00048559640959723523,0.00033684299597075683,0.0001487534136264784
28.8,0.00012444296031339591,0.0004896065395289176,0.0003396483918136155,0.00014995814771530207
28.88,0.00012548723247675093,0.0004936509961477448,0.0003424780608265224,0.0001511729353212224
28.96,0.0001265406301779635,0.0004977300868091551,0.0003453322232987189,0.00015239786351043617
