t,E_sum_sq,rel_drift
9.925000000000000711e+00,2.214854581346047269e+01,3.039417680633375494e-04
9.950000000000001066e+00,2.214854581346047269e+01,3.039417680633375494e-04
9.975000000000001421e+00,2.214854581346046913e+01,3.039417680631770874e-04
1.000000000000000000e+01,2.214854581346046558e+01,3.039417680630166255e-04
1.002500000000000036e+01,2.214854581346046558e+01,3.039417680630166255e-04
1.005000000000000071e+01,2.214854581346046558e+01,3.039417680630166255e-04
1.007500000000000107e+01,2.214854581346045848e+01,3.039417680626957559e-04
1.010000000000000142e+01,2.214854581346045848e+01,3.039417680626957559e-04
1.012500000000000000e+01,2.214854581346045137e+01,3.039417680623748320e-04
1.015000000000000036e+01,2.214854581346045137e+01,3.039417680623748320e-04
1.017500000000000071e+01,2.214854581346045137e+01,3.039417680623748320e-04
1.020000000000000107e+01,2.214854581346045137e+01,3.039417680623748320e-04
1.022500000000000142e+01,2.214854581346045137e+01,3.039417680623748320e-04
1.025000000000000000e+01,2.214854581346044782e+01,3.039417680622143701e-04
1.027500000000000036e+01,2.214854581346045137e+01,3.039417680623748320e-04
1.030000000000000071e+01,2.214854581346044782e+01,3.039417680622143701e-04
1.032500000000000107e+01,2.214854581346045137e+01,3.039417680623748320e-04
1.035000000000000142e+01,2.214854581346044782e+01,3.039417680622143701e-04
1.037500000000000000e+01,2.214854581346044782e+01,3.039417680622143701e-04
1.040000000000000036e+01,2.214854581346044426e+01,3.039417680620539082e-04
1.042500000000000071e+01,2.214854581346044782e+01,3.039417680622143701e-04
1.045000000000000107e+01,2.214854581346044426e+01,3.039417680620539082e-04
1.047500000000000142e+01,2.214854581346044426e+01,3.039417680620539082e-04
1.050000000000000000e+01,2.214854581346044426e+01,3.039417680620539082e-04
1.052500000000000036e+01,2.214854581346044426e+01,3.039417680620539082e-04
1.055000000000000071e+01,2.214854581346044426e+01,3.039417680620539082e-04
1.057500000000000107e+01,2.214854581346044426e+01,3.039417680620539082e-04
1.060000000000000142e+01,2.214854581346044426e+01,3.039417680620539082e-04
1.062500000000000000e+01,2.214854581346044426e+01,3.039417680620539082e-04
1.065000000000000036e+01,2.214854581346044426e+01,3.039417680620539082e-04
1.067500000000000071e+01,2.214854581346043716e+01,3.039417680617330386e-04
1.070000000000000107e+01,2.214854581346043716e+01,3.039417680617330386e-04
1.072500000000000142e+01,2.214854581346043716e+01,3.039417680617330386e-04
1.075000000000000000e+01,2.214854581346043361e+01,3.039417680615725766e-04
