time,KE,GE,PE,H_total
1.7850000000000001,0.5176519165407083,0.48863347246981514,6.492595637037973e-06,1.0062918816061606
1.79,0.5372233221177994,0.46934214176251443,6.32084568117859e-06,1.006571784725995
1.795,0.5556018143926559,0.45151155390094866,6.218178122749113e-06,1.0071195864717273
1.8,0.5683603171904337,0.4395054344114584,6.224714966451245e-06,1.0078719763168584
1.805,0.571282800983457,0.437412799560637,6.367476090899455e-06,1.0087019680201847
1.81,0.5614182831777383,0.44801140416339513,6.651178040367823e-06,1.0094363385191738
1.815,0.5380612836912564,0.47182019078704907,7.051982381108036e-06,1.0098885264606867
1.82,0.5033951599248314,0.5064988143156558,7.516325900461832e-06,1.009901490566388
1.825,0.4625678877907695,0.5468154186006866,7.966184219341304e-06,1.0093912725756755
1.83,0.4230711662802269,0.5853006373983075,8.310841938512515e-06,1.0083801145204727
1.835,0.39344841394628755,0.6135519424560275,8.46369839788761e-06,1.007008820100713
1.84,0.3815327420778044,0.6239807509185724,8.361174630211013e-06,1.005521854171007
1.845,0.3925682685824156,0.6116486013987337,7.979790507071375e-06,1.0042248497716564
1.85,0.42765234768710125,0.5757616743434442,7.347280212561084e-06,1.0034213693107579
1.855,0.4829195380420352,0.5204160065470499,6.544382481663998e-06,1.0033420889715667
1.86,0.5497605942357232,0.4543168885175799,5.6956277233818975e-06,1.0040831783810267
1.865,0.616150691743433,0.38941456220359655,4.949752262904452e-06,1.0055702036992924
1.87,0.6688971486539268,0.33865745328119046,4.452808620517818e-06,1.0075590547437376
1.875,0.6963723832752448,0.31330034651130917,4.319026948716759e-06,1.0096770488135027
1.8800000000000001,0.6911386686326861,0.32035415930955324,4.605484948797829e-06,1.011497433427188
1.885,0.6518467968255124,0.3607794595285605,5.296325771622255e-06,1.0126315526798446
1.8900000000000001,0.5839186775986808,0.42889247094117855,6.300590484448313e-06,1.0128174491303437
1.895,0.4987825170097316,0.5131933727014603,7.465003614124774e-06,1.011983354714806
1.9000000000000001,0.4117606394090207,0.5985005269872608,8.599849569693799e-06,1.0102697662458513
1.905,0.3390335232617639,0.6689604406303558,9.513138345364361e-06,1.008003477030465
1.9100000000000001,0.29433644915556023,0.7112821531543885,1.0046287134439872e-05,1.0056286485970831
1.915,0.28612488720245455,0.7174757194322414,1.0104038187201778e-05,1.003610710672883
1.92,0.31584703222244076,0.6864790130193336,9.672448106878287e-06,1.0023357176898813
1.925,0.3777081852309155,0.6243119015002345,8.821284866300522e-06,1.0020289080160163
1.93,0.4599644347890288,0.5427391612675255,7.690482951425233e-06,1.0027112865395056
1.935,0.5474294772496471,0.4567674616923207,6.463663921288324e-06,1.004203402605889
1.94,0.6246069879451053,0.3815613963854449,5.334355095629916e-06,1.0061737186856459
1.945,0.6787379033636054,0.32947582152781907,4.4718483413022875e-06,1.0082181967397659
1.95,0.7021036765208332,0.3078430931584987,3.99338082685402e-06,1.0099507630601587
1.955,0.6931333968996775,0.31794548388501115,3.947621666690103e-06,1.0110828284063553
1.96,0.6561656303526775,0.3553042274039532,4.31178101497678e-06,1.0114741695376455
1.965,0.6000338855736378,0.41110693733406733,5.001693816262342e-06,1.0111458246015215
1.97,0.5358973926875735,0.4743524692589108,5.891666287264474e-06,1.0102557536127716
1.975,0.47486822871334416,0.5341720098433779,6.839255961108465e-06,1.0090470778126832
1.98,0.42597001024619274,0.581806704787491,7.7097571657607e-06,1.0077844247908494
1.985,0.3948203430869531,0.6118663095298184,8.395935363067521e-06,1.0066950485521347
1.99,0.38320860767689474,0.6227106607675865,8.830171855919061e-06,1.0059280986163373
1.995,0.38950756808300663,0.6160224656367196,8.988156029413949e-06,1.0055390218757556
2.0,0.4096730671925344,0.5958167102237315,8.885085046496228e-06,1.0054986625013125
2.005,0.4384918480839373,0.5672199028148526,8.566602219390667e-06,1.0057203175010092
