x,y,l_z_initial,l_z_final
0.600000,0.000000,0.0000000000e+00,3.9879874162e-04
0.600000,0.100000,-3.3348356971e-05,2.4763090754e-03
0.600000,0.200000,-1.2360179128e-04,4.1340221659e-03
0.600000,0.300000,-2.4771400928e-04,5.5771513359e-03
0.600000,0.400000,-3.8144631464e-04,6.0356107974e-03
0.600000,0.500000,-5.0787045546e-04,5.8074524879e-03
0.600000,0.600000,-6.1873488840e-04,4.2145977851e-03
0.600000,0.700000,-7.1189107130e-04,3.3883410590e-03
0.600000,0.800000,-7.8835475981e-04,4.1829039713e-03
0.600000,0.900000,-8.5035023216e-04,9.4183897697e-03
0.600000,1.000000,-9.0030314911e-04,1.7736359661e-02
0.600000,1.100000,-9.4041786385e-04,1.8744148275e-02
0.600000,1.200000,-9.7254876984e-04,1.0206387939e-02
0.600000,1.300000,-9.9819945999e-04,3.6204258408e-03
0.600000,1.400000,-1.0185680517e-03,9.4532929842e-03
0.600000,1.500000,-1.0346026223e-03,1.5384019975e-02
0.600000,1.600000,-1.0470526518e-03,8.2481667975e-03
0.600000,1.700000,-1.0565121456e-03,1.0560358213e-02
0.600000,1.800000,-1.0634541134e-03,9.0755711191e-03
0.600000,1.900000,-1.0682574954e-03,-2.9155143677e-03
0.600000,2.000000,-1.0712279544e-03,3.6605023054e-02
0.600000,2.100000,-1.0726138600e-03,-2.2234338511e-03
0.600000,2.200000,-1.0726185719e-03,1.2657901673e-02
0.600000,2.300000,-1.0714099004e-03,1.4796991474e-02
0.600000,2.400000,-1.0691274185e-03,1.0530184743e-02
0.600000,2.500000,-1.0658881402e-03,7.5193285192e-03
0.600000,2.600000,-1.0617909521e-03,1.2624383680e-02
0.600000,2.700000,-1.0569200917e-03,9.7344317751e-03
0.600000,2.800000,-1.0513478916e-03,8.0308857001e-03
0.600000,2.900000,-1.0451369573e-03,1.1522515824e-02
0.600000,3.000000,-1.0383419041e-03,8.7545746445e-03
0.600000,3.100000,-1.0310107505e-03,9.6828404430e-03
0.700000,-3.200000,-1.0093575900e-03,-7.5257450101e-03
0.700000,-3.100000,-1.0155555543e-03,-1.7316571453e-02
0.700000,-3.000000,-1.0219166746e-03,-1.0347335651e-02
0.700000,-2.900000,-1.0276541599e-03,-1.1621422361e-02
0.700000,-2.800000,-1.0327095228e-03,-1.3803963219e-02
0.700000,-2.700000,-1.0370161798e-03,-1.1259377926e-02
0.700000,-2.600000,-1.0404978248e-03,-8.8665341869e-03
0.700000,-2.500000,-1.0430664241e-03,-1.6480223439e-02
0.700000,-2.400000,-1.0446197383e-03,-1.0311447587e-02
0.700000,-2.300000,-1.0450382465e-03,-7.1289572356e-03
0.700000,-2.200000,-1.0441813156e-03,-1.5604147366e-02
0.700000,-2.100000,-1.0418824156e-03,-2.5959990439e-02
0.700000,-2.000000,-1.0379431298e-03,2.0776325084e-02
0.700000,-1.900000,-1.0321256471e-03,-3.6822933831e-02
0.700000,-1.800000,-1.0241433552e-03,-1.2910773264e-02
0.700000,-1.700000,-1.0136490913e-03,6.9751332809e-03
0.700000,-1.600000,-1.0002205657e-03,-8.8774291789e-03
0.700000,-1.500000,-9.8334251603e-04,-2.8057855575e-03
0.700000,-1.400000,-9.6238537318e-04,3.4630561964e-04
0.700000,-1.300000,-9.3658084943e-04,-7.5063139049e-03
0.700000,-1.200000,-9.0499630182e-04,-6.5513047324e-03
0.700000,-1.100000,-8.6651278658e-04,1.9020181189e-03
0.700000,-1.000000,-8.1981781903e-04,5.1362617117e-03
0.700000,-0.900000,-7.6343537151e-04,6.8902593154e-05
0.700000,-0.800000,-6.9583591605e-04,-6.2922172339e-03
0.700000,-0.700000,-6.1570106861e-04,-8.4571417443e-03
0.700000,-0.600000,-5.2245589047e-04,-7.2577474542e-03
0.700000,-0.500000,-4.1719585015e-04,-4.0888759268e-03
0.700000,-0.400000,-3.0403269363e-04,-1.2038973596e-03
0.700000,-0.300000,-1.9150379989e-04,2.1086159458e-04
0.700000,-0.200000,-9.2985099182e-05,8.0239875735e-04
0.700000,-0.100000,-2.4580321156e-05,6.1058487174e-04
0.700000,0.000000,0.0000000000e+00,1.0594521836e-04
0.700000,0.100000,-2.4688095822e-05,-4.0539557624e-04
0.700000,0.200000,-9.3188726811e-05,-5.1656844653e-04
0.700000,0.300000,-1.9178328006e-04,-1.6098046336e-04
0.700000,0.400000,-3.0436541135e-04,1.5437761730e-03
0.700000,0.500000,-4.1756105631e-04,4.1570665853e-03
0.700000,0.600000,-5.2283698685e-04,7.4709568546e-03
0.700000,0.700000,-6.1608600208e-04,9.1207051503e-03
0.700000,0.800000,-6.9621655541e-04,7.0508447470e-03
0.700000,0.900000,-7.6380657616e-04,1.8587188710e-03
0.700000,1.000000,-8.2017656781e-04,-3.4609221441e-03
0.700000,1.100000,-8.6685749091e-04,1.0215997942e-03
0.700000,1.200000,-9.0532630856e-04,1.0111777989e-02
0.700000,1.300000,-9.3689609796e-04,1.0452168890e-02
0.700000,1.400000,-9.6268616562e-04,4.6976940658e-03
0.700000,1.500000,-9.8362936611e-04,1.1218180750e-02
0.700000,1.600000,-1.0004941010e-03,1.7808847395e-02
0.700000,1.700000,-1.0139099904e-03,-6.9981589084e-04
0.700000,1.800000,-1.0243923092e-03,1.6050448446e-02
0.700000,1.900000,-1.0323633350e-03,3.8598977291e-02
0.700000,2.000000,-1.0381702047e-03,-2.1072360227e-02
0.700000,2.100000,-1.0420994970e-03,2.6707775663e-02
0.700000,2.200000,-1.0443889859e-03,1.5574489708e-02
0.700000,2.300000,-1.0452370499e-03,7.1468584215e-03
0.700000,2.400000,-1.0448101812e-03,1.0253792893e-02
0.700000,2.500000,-1.0432489767e-03,1.6674249371e-02
0.700000,2.600000,-1.0406729233e-03,9.0568173556e-03
0.700000,2.700000,-1.0371842285e-03,1.1274343929e-02
0.700000,2.800000,-1.0328708962e-03,1.4225181175e-02
0.700000,2.900000,-1.0278092056e-03,1.1673191224e-02
0.700000,3.000000,-1.0220657150e-03,1.0630306373e-02
0.700000,3.100000,-1.0156988888e-03,1.7561974986e-02
0.800000,-3.200000,-9.9330391356e-04,-5.6065297270e-02
0.800000,-3.100000,-9.9835515902e-04,-3.3542343054e-02
0.800000,-3.000000,-1.0036656190e-03,-4.9578341838e-02
0.800000,-2.900000,-1.0082619609e-03,-3.9255948167e-02
0.800000,-2.800000,-1.0120756507e-03,-4.2519827773e-02
0.800000,-2.700000,-1.0150287944e-03,-4.3458691481e-02
0.800000,-2.600000,-1.0170323629e-03,-4.5214826188e-02
0.800000,-2.500000,-1.0179840360e-03,-3.9261522357e-02
0.800000,-2.400000,-1.0177655811e-03,-4.7142143591e-02
0.800000,-2.300000,-1.0162396593e-03,-5.0583459647e-02
0.800000,-2.200000,-1.0132459323e-03,-3.4149084057e-02
0.800000,-2.100000,-1.0085963194e-03,-4.7338754166e-02
0.800000,-2.000000,-1.0020692319e-03,-6.8042837903e-02
0.800000,-1.900000,-9.9340259473e-04,-2.5879254154e-02
0.800000,-1.800000,-9.8228547184e-04,-4.0230611907e-02
0.800000,-1.700000,-9.6834815365e-04,-7.0155947795e-02
0.800000,-1.600000,-9.5115069496e-04,-4.3082111900e-02
0.800000,-1.500000,-9.3017017994e-04,-3.9202089035e-02
0.800000,-1.400000,-9.0478757492e-04,-5.7192841949e-02
0.800000,-1.300000,-8.7427614366e-04,-5.3668710973e-02
0.800000,-1.200000,-8.3779543270e-04,-4.1110272383e-02
0.800000,-1.100000,-7.9439839757e-04,-3.9226353228e-02
0.800000,-1.000000,-7.4306518747e-04,-4.2454280944e-02
0.800000,-0.900000,-6.8278634992e-04,-3.9354493583e-02
0.800000,-0.800000,-6.1273088338e-04,-3.0989844947e-02
0.800000,-0.700000,-5.3254756864e-04,-2.4542183934e-02
0.800000,-0.600000,-4.4284968177e-04,-1.9607851334e-02
0.800000,-0.500000,-3.4589531203e-04,-1.7449401653e-02
0.800000,-0.400000,-2.4635201088e-04,-1.5768613817e-02
0.800000,-0.300000,-1.5179699528e-04,-1.2603045966e-02
0.800000,-0.200000,-7.2349454001e-05,-9.0038177338e-03
0.800000,-0.100000,-1.8885749919e-05,-4.1357850568e-03
0.800000,0.000000,0.0000000000e+00,9.2939747722e-04
0.800000,0.100000,-1.8980415335e-05,5.9993696004e-03
0.800000,0.200000,-7.2530554017e-05,1.0544398666e-02
0.800000,0.300000,-1.5205020129e-04,1.4186923079e-02
0.800000,0.400000,-2.4666014349e-04,1.6619224361e-02
0.800000,0.500000,-3.4624138039e-04,1.8218526159e-02
0.800000,0.600000,-4.4321887702e-04,1.9964862603e-02
0.800000,0.700000,-5.3292809568e-04,2.4361365245e-02
0.800000,0.800000,-6.1311395990e-04,3.0924546695e-02
0.800000,0.900000,-6.8316578108e-04,3.8538584726e-02
0.800000,1.000000,-7.4343681298e-04,4.1502621162e-02
0.800000,1.100000,-7.9475956984e-04,3.6609204688e-02
0.800000,1.200000,-8.3814458689e-04,3.7489104228e-02
0.800000,1.300000,-8.7461246840e-04,5.0545879561e-02
0.800000,1.400000,-9.0511077106e-04,5.1568272494e-02
0.800000,1.500000,-9.3048028836e-04,2.9552660374e-02
0.800000,1.600000,-9.5144797601e-04,3.3068459012e-02
0.800000,1.700000,-9.6863300383e-04,6.2782133648e-02
0.800000,1.800000,-9.8255836682e-04,3.6429025902e-02
0.800000,1.900000,-9.9366405087e-04,2.4368666779e-02
0.800000,2.000000,-1.0023197805e-03,6.5732928960e-02
0.800000,2.100000,-1.0088364900e-03,4.5847932881e-02
0.800000,2.200000,-1.0134762416e-03,3.3584458414e-02
0.800000,2.300000,-1.0164606050e-03,4.9356457723e-02
0.800000,2.400000,-1.0179776377e-03,4.6069129587e-02
0.800000,2.500000,-1.0181876531e-03,3.8488872065e-02
0.800000,2.600000,-1.0172279648e-03,4.4009046244e-02
0.800000,2.700000,-1.0152167801e-03,4.2636571296e-02
0.800000,2.800000,-1.0122563946e-03,4.1409203810e-02
0.800000,2.900000,-1.0084358142e-03,3.8527026810e-02
0.800000,3.000000,-1.0038329106e-03,4.8485170786e-02
0.800000,3.100000,-9.9851619703e-04,3.2919029707e-02
0.900000,-3.200000,-9.7562635086e-04,-5.6181581470e-02
0.900000,-3.100000,-9.7946640028e-04,-7.0823644479e-02
0.900000,-3.000000,-9.8366198067e-04,-5.3525709844e-02
0.900000,-2.900000,-9.8705283038e-04,-6.3060995948e-02
0.900000,-2.800000,-9.8956128071e-04,-5.1167935688e-02
0.900000,-2.700000,-9.9109936120e-04,-5.5389788970e-02
0.900000,-2.600000,-9.9156697558e-04,-4.7606997256e-02
0.900000,-2.500000,-9.9084972577e-04,-5.0876857091e-02
0.900000,-2.400000,-9.8881631719e-04,-4.6089101613e-02
0.900000,-2.300000,-9.8531547018e-04,-4.2092455924e-02
0.900000,-2.200000,-9.8017225539e-04,-5.3431131923e-02
0.900000,-2.100000,-9.7318376992e-04,-3.7783140914e-02
0.900000,-2.000000,-9.6411408138e-04,-4.2557671474e-02
0.900000,-1.900000,-9.5268839857e-04,-4.6271580053e-02
0.900000,-1.800000,-9.3858649905e-04,-4.7494839934e-02
0.900000,-1.700000,-9.2143558393e-04,-3.4068126331e-02
0.900000,-1.600000,-9.0080298849e-04,-3.1229463675e-02
0.900000,-1.500000,-8.7618963264e-04,-2.8873971187e-02
0.900000,-1.400000,-8.4702587105e-04,-2.2137861379e-02
0.900000,-1.300000,-8.1267268494e-04,-1.9599800191e-02
0.900000,-1.200000,-7.7243319859e-04,-2.1987862479e-02
0.900000,-1.100000,-7.2558260108e-04,-2.3534611601e-02
0.900000,-1.000000,-6.7142890886e-04,-2.2627100733e-02
0.900000,-0.900000,-6.0942234197e-04,-2.0089208421e-02
0.900000,-0.800000,-5.3933575634e-04,-1.6826817003e-02
0.900000,-0.700000,-4.6153791028e-04,-1.4641912786e-02
0.900000,-0.600000,-3.7736555140e-04,-1.2960512388e-02
0.900000,-0.500000,-2.8955431261e-04,-1.1104062863e-02
0.900000,-0.400000,-2.0260033851e-04,-8.6695296038e-03
0.900000,-0.300000,-1.2281183903e-04,-7.6469703820e-03
0.900000,-0.200000,-5.7755196312e-05,-5.3079999896e-03
0.900000,-0.100000,-1.4941877602e-05,-4.1536983512e-03
0.900000,0.000000,0.0000000000e+00,-2.4781620539e-03
0.900000,0.100000,-1.5026162718e-05,-7.5977551022e-04
0.900000,0.200000,-5.7917861555e-05,4.3328725975e-04
0.900000,0.300000,-1.2304232732e-04,2.8372283691e-03
0.900000,0.400000,-2.0288544571e-04,3.9319361722e-03
0.900000,0.500000,-2.8988024456e-04,6.8346081014e-03
0.900000,0.600000,-3.7771949753e-04,8.5994809632e-03
0.900000,0.700000,-4.6190893804e-04,1.0983685395e-02
0.900000,0.800000,-5.3971511017e-04,1.3576712311e-02
0.900000,0.900000,-6.0980335001e-04,1.6237558551e-02
0.900000,1.000000,-6.7180669389e-04,2.0166402279e-02
0.900000,1.100000,-7.2595373254e-04,2.0649320089e-02
0.900000,1.200000,-7.7279536155e-04,1.9395864072e-02
0.900000,1.300000,-8.1302439826e-04,1.9052015857e-02
0.900000,1.400000,-8.4736626234e-04,2.1930686605e-02
0.900000,1.500000,-8.7651826538e-04,2.7988853125e-02
0.900000,1.600000,-9.0111973273e-04,3.2137970409e-02
0.900000,1.700000,-9.2174052116e-04,3.7317243870e-02
0.900000,1.800000,-9.3887985318e-04,5.2347142004e-02
0.900000,1.900000,-9.5297048624e-04,5.1257730377e-02
0.900000,2.000000,-9.6438527661e-04,4.8118045576e-02
0.900000,2.100000,-9.7344447907e-04,4.2508633109e-02
0.900000,2.200000,-9.8042289966e-04,5.8899071833e-02
0.900000,2.300000,-9.8555647355e-04,4.6934877523e-02
0.900000,2.400000,-9.8904809818e-04,5.0834823949e-02
0.900000,2.500000,-9.9107269205e-04,5.5467671047e-02
0.900000,2.600000,-9.9178152050e-04,5.2252736154e-02
0.900000,2.700000,-9.9130586175e-04,5.9573445656e-02
0.900000,2.800000,-9.8976009648e-04,5.5411333434e-02
0.900000,2.900000,-9.8724430317e-04,6.7185587992e-02
0.900000,3.000000,-9.8384643459e-04,5.7245285317e-02
0.900000,3.100000,-9.7964414217e-04,7.4821434302e-02
1.000000,-3.200000,-9.5649035010e-04,1.3077434081e-02
1.000000,-3.100000,-9.5907926375e-04,1.1977773497e-02
1.000000,-3.000000,-9.6211712926e-04,1.1628922780e-02
1.000000,-2.900000,-9.6426238488e-04,1.1988295228e-02
1.000000,-2.800000,-9.6542955791e-04,1.0608358448e-02
1.000000,-2.700000,-9.6552231122e-04,1.3622493600e-02
1.000000,-2.600000,-9.6443167300e-04,9.9853261500e-03
1.000000,-2.500000,-9.6203396956e-04,1.3664538772e-02
1.000000,-2.400000,-9.5818842107e-04,1.2540740833e-02
1.000000,-2.300000,-9.5273436263e-04,1.1522678884e-02
1.000000,-2.200000,-9.4548806204e-04,1.1786683548e-02
1.000000,-2.100000,-9.3623912622e-04,1.4881723226e-02
1.000000,-2.000000,-9.2474652828e-04,6.2470916412e-03
1.000000,-1.900000,-9.1073435888e-04,1.3929045248e-02
1.000000,-1.800000,-8.9388752849e-04,1.0994659683e-02
1.000000,-1.700000,-8.7384785129e-04,7.2087354659e-03
1.000000,-1.600000,-8.5021127029e-04,4.1456145476e-03
1.000000,-1.500000,-8.2252750179e-04,1.9431319115e-03
1.000000,-1.400000,-7.9030416949e-04,1.8396991025e-03
1.000000,-1.300000,-7.5301866947e-04,3.1258595853e-03
1.000000,-1.200000,-7.1014264892e-04,3.8951516117e-03
1.000000,-1.100000,-6.6118610487e-04,3.3430751377e-03
1.000000,-1.000000,-6.0577046572e-04,3.1397848727e-03
1.000000,-0.900000,-5.4374176101e-04,2.9773181209e-03
1.000000,-0.800000,-4.7533412022e-04,2.4238052335e-03
1.000000,-0.700000,-4.0138661160e-04,2.2342681444e-03
1.000000,-0.600000,-3.2359733941e-04,1.7420743925e-03
1.000000,-0.500000,-2.4476290744e-04,1.5979301744e-03
1.000000,-0.400000,-1.6890175660e-04,1.1614084820e-03
1.000000,-0.300000,-1.0111870596e-04,1.5938601963e-03
1.000000,-0.200000,-4.7081973677e-05,1.2569097514e-03
1.000000,-0.100000,-1.2100744515e-05,1.6258973452e-03
1.000000,0.000000,0.0000000000e+00,1.6300027063e-03
1.000000,0.100000,-1.2176611254e-05,1.6949899833e-03
1.000000,0.200000,-4.7229335102e-05,2.0346673014e-03
1.000000,0.300000,-1.0132958961e-04,1.7792785265e-03
1.000000,0.400000,-1.6916587195e-04,2.3483000878e-03
1.000000,0.500000,-2.4506905243e-04,1.7842705853e-03
1.000000,0.600000,-3.2393459564e-04,1.9565263390e-03
1.000000,0.700000,-4.0174515258e-04,1.0749904663e-03
1.000000,0.800000,-4.7570562013e-04,2.7135104094e-04
1.000000,0.900000,-5.4411949063e-04,-2.2145561290e-04
1.000000,1.000000,-6.0614919063e-04,-1.5624679264e-03
1.000000,1.100000,-6.6156188556e-04,-1.3030162618e-03
1.000000,1.200000,-7.1051261124e-04,-1.2910754652e-03
1.000000,1.300000,-7.5338078473e-04,-1.9706984408e-03
1.000000,1.400000,-7.9065706263e-04,-8.6030247616e-04
1.000000,1.500000,-8.2287029301e-04,-3.3112501129e-04
1.000000,1.600000,-8.5054344896e-04,-2.8748806602e-03
1.000000,1.700000,-8.7416917796e-04,-7.5131851968e-03
1.000000,1.800000,-8.9419796001e-04,-1.2693563971e-02
1.000000,1.900000,-9.1103399184e-04,-1.7003820462e-02
1.000000,2.000000,-9.2503555674e-04,-8.2172761623e-03
1.000000,2.100000,-9.3651781030e-04,-1.9286793208e-02
1.000000,2.200000,-9.4575670477e-04,-1.4310361965e-02
1.000000,2.300000,-9.5299329303e-04,-1.4481187011e-02
1.000000,2.400000,-9.5843798181e-04,-1.5591608980e-02
1.000000,2.500000,-9.6227450813e-04,-1.6407271950e-02
1.000000,2.600000,-9.6466353541e-04,-1.2656811270e-02
1.000000,2.700000,-9.6574583763e-04,-1.6204805754e-02
1.000000,2.800000,-9.6564507964e-04,-1.3293850719e-02
1.000000,2.900000,-9.6447022245e-04,-1.4178823834e-02
1.000000,3.000000,-9.6231759121e-04,-1.4326204575e-02
1.000000,3.100000,-9.5927264601e-04,-1.3933132350e-02
1.100000,-3.200000,-9.3606670350e-04,-5.1772687809e-02
1.100000,-3.100000,-9.3738800906e-04,-4.0901763693e-02
1.100000,-3.000000,-9.3924595353e-04,-5.2405483997e-02
1.100000,-2.900000,-9.4012865763e-04,-4.0561214787e-02
1.100000,-2.800000,-9.3994448291e-04,-5.2737701627e-02
1.100000,-2.700000,-9.3859076612e-04,-4.4949988511e-02
1.100000,-2.600000,-9.3595219739e-04,-5.2018677569e-02
1.100000,-2.500000,-9.3189897700e-04,-4.9688146073e-02
1.100000,-2.400000,-9.2628474044e-04,-5.7312066520e-02
1.100000,-2.300000,-9.1894425403e-04,-5.1385341561e-02
1.100000,-2.200000,-9.0969090653e-04,-5.3669587483e-02
1.100000,-2.100000,-8.9831406062e-04,-7.2406021681e-02
1.100000,-2.000000,-8.8457639036e-04,-4.2870951615e-02
1.100000,-1.900000,-8.6821142919e-04,-6.4586762440e-02
1.100000,-1.800000,-8.4892170493e-04,-6.2183446785e-02
1.100000,-1.700000,-8.2637806808e-04,-4.9328411155e-02
1.100000,-1.600000,-8.0022115908e-04,-7.2034542876e-02
1.100000,-1.500000,-7.7006644925e-04,-7.5475976751e-02
1.100000,-1.400000,-7.3551496700e-04,-6.0356737545e-02
1.100000,-1.300000,-6.9617271061e-04,-5.7928812376e-02
1.100000,-1.200000,-6.5168281785e-04,-5.9886859687e-02
1.100000,-1.100000,-6.0177564449e-04,-5.4545131431e-02
1.100000,-1.000000,-5.4634256130e-04,-4.6652466009e-02
1.100000,-0.900000,-4.8553860884e-04,-4.2129580118e-02
1.100000,-0.800000,-4.1991558496e-04,-4.2071997596e-02
1.100000,-0.700000,-3.5057848868e-04,-4.2369581827e-02
1.100000,-0.600000,-2.7934244343e-04,-3.8725129593e-02
1.100000,-0.500000,-2.0884453642e-04,-3.2522607561e-02
1.100000,-0.400000,-1.4254180150e-04,-2.5847605082e-02
1.100000,-0.300000,-8.4518523640e-05,-1.7628269012e-02
1.100000,-0.200000,-3.9054963302e-05,-1.1182020424e-02
1.100000,-0.100000,-9.9877898829e-06,-4.2273290748e-03
1.100000,0.000000,0.0000000000e+00,2.0314741664e-03
1.100000,0.100000,-1.0056692794e-05,8.3524366164e-03
1.100000,0.200000,-3.9189445885e-05,1.5170614185e-02
1.100000,0.300000,-8.4712434119e-05,2.1844459855e-02
1.100000,0.400000,-1.4278700596e-04,2.9776279860e-02
1.100000,0.500000,-2.0913189523e-04,3.6316908885e-02
1.100000,0.600000,-2.7966270681e-04,4.2361058863e-02
1.100000,0.700000,-3.5092297602e-04,4.5004449734e-02
1.100000,0.800000,-4.2027660505e-04,4.4052331099e-02
1.100000,0.900000,-4.8590964811e-04,4.3416909128e-02
1.100000,1.000000,-5.4671830099e-04,4.7344429624e-02
1.100000,1.100000,-6.0215187185e-04,5.4648680325e-02
1.100000,1.200000,-6.5205628480e-04,5.9532572645e-02
1.100000,1.300000,-6.9654097626e-04,5.6722385688e-02
1.100000,1.400000,-7.3587624610e-04,5.7353522235e-02
1.100000,1.500000,-7.7041947728e-04,7.0496073980e-02
1.100000,1.600000,-8.0056507801e-04,6.5802486953e-02
1.100000,1.700000,-8.2671233269e-04,4.3689555236e-02
1.100000,1.800000,-8.4924600781e-04,5.7260710676e-02
1.100000,1.900000,-8.6852564150e-04,6.0508804058e-02
1.100000,2.000000,-8.8488051578e-04,4.0478067320e-02
1.100000,2.100000,-8.9860819969e-04,6.8100187436e-02
1.100000,2.200000,-9.0997522937e-04,5.0610849098e-02
1.100000,2.300000,-9.1921897952e-04,4.8773777564e-02
1.100000,2.400000,-9.2655012045e-04,5.4112512254e-02
1.100000,2.500000,-9.3215528447e-04,4.7043917547e-02
1.100000,2.600000,-9.3619971749e-04,4.9288991439e-02
1.100000,2.700000,-9.3882978958e-04,4.2531189314e-02
1.100000,2.800000,-9.4017530119e-04,5.0158757236e-02
1.100000,2.900000,-9.4035155939e-04,3.8480387264e-02
1.100000,3.000000,-9.3946122207e-04,5.0027603902e-02
1.100000,3.100000,-9.3759592059e-04,3.8998589975e-02
1.200000,-3.200000,-9.1452831438e-04,-1.4772434245e-01
1.200000,-3.100000,-9.1458729205e-04,-1.3089163712e-01
1.200000,-3.000000,-9.1526243118e-04,-1.2920580300e-01
1.200000,-2.900000,-9.1488703980e-04,-1.2330798507e-01
1.200000,-2.800000,-9.1336514260e-04,-1.1580111855e-01
1.200000,-2.700000,-9.1058997311e-04,-1.1784026697e-01
1.200000,-2.600000,-9.0644257924e-04,-1.0429214230e-01
1.200000,-2.500000,-9.0079029558e-04,-1.1264123461e-01
1.200000,-2.400000,-8.9348510114e-04,-9.4843819921e-02
1.200000,-2.300000,-8.8436190260e-04,-1.0680559375e-01
1.200000,-2.200000,-8.7323681633e-04,-9.5131177669e-02
1.200000,-2.100000,-8.5990557326e-04,-9.2045132517e-02
1.200000,-2.000000,-8.4414224542e-04,-8.8842979215e-02
1.200000,-1.900000,-8.2569860298e-04,-1.0252105941e-01
1.200000,-1.800000,-8.0430456842e-04,-8.6618683032e-02
1.200000,-1.700000,-7.7967045578e-04,-7.5777243129e-02
1.200000,-1.600000,-7.5149198558e-04,-5.9291537926e-02
1.200000,-1.500000,-7.1945946308e-04,-4.7330676841e-02
1.200000,-1.400000,-6.8327300054e-04,-4.8365907209e-02
1.200000,-1.300000,-6.4266621778e-04,-5.1177316506e-02
1.200000,-1.200000,-5.9744136838e-04,-4.6765560211e-02
1.200000,-1.100000,-5.4751907866e-04,-3.9010729593e-02
1.200000,-1.000000,-4.9300542364e-04,-3.4120914719e-02
1.200000,-0.900000,-4.3427719785e-04,-3.1427010879e-02
1.200000,-0.800000,-3.7208202514e-04,-2.8880200756e-02
1.200000,-0.700000,-3.0764247127e-04,-2.5509515361e-02
1.200000,-0.600000,-2.4274242355e-04,-2.1672630001e-02
1.200000,-0.500000,-1.7976161715e-04,-1.9139067328e-02
1.200000,-0.400000,-1.2161577005e-04,-1.4733722272e-02
1.200000,-0.300000,-7.1564312080e-05,-1.3450208417e-02
1.200000,-0.200000,-3.2873926040e-05,-9.5410483949e-03
1.200000,-0.100000,-8.3745769137e-06,-7.7639072144e-03
1.200000,0.000000,0.0000000000e+00,-4.9240735770e-03
1.200000,0.100000,-8.4376226641e-06,-2.0367512624e-03
1.200000,0.200000,-3.2997434846e-05,-1.0928716281e-04
1.200000,0.300000,-7.1743446784e-05,3.9332468722e-03
1.200000,0.400000,-1.2184401360e-04,5.2672788772e-03
1.200000,0.500000,-1.8003146196e-04,1.0382005990e-02
1.200000,0.600000,-2.4304604135e-04,1.2326885022e-02
1.200000,0.700000,-3.0797226489e-04,1.7199513034e-02
1.200000,0.800000,-3.7243101564e-04,2.1478809778e-02
1.200000,0.900000,-4.3463924638e-04,2.3260435345e-02
1.200000,1.000000,-4.9337531643e-04,2.9231186970e-02
1.200000,1.100000,-5.4789251444e-04,3.3442591956e-02
1.200000,1.200000,-5.9781488597e-04,4.0673679328e-02
1.200000,1.300000,-6.4303709374e-04,4.8761649609e-02
